game_year,batter,stand,p_throws,zone,pitch_type,total_pitches,total_swings,swing_percentage
2024,630105,L,L,8,FF,7,5,0.7142857142857143
2024,630105,L,L,8,KC,2,2,1.0
2024,630105,L,L,8,SI,15,10,0.6666666666666666
2024,630105,L,L,8,SL,8,7,0.875
2024,630105,L,L,8,ST,1,0,0.0
2024,630105,L,L,9,CH,2,2,1.0
2024,630105,L,L,9,CU,2,1,0.5
2024,630105,L,L,9,FF,3,2,0.6666666666666666
2024,630105,L,L,9,SI,16,7,0.4375
2024,630105,L,L,9,SL,2,0,0.0
2024,630105,L,L,9,SV,1,1,1.0
2024,630105,L,L,11,FC,4,0,0.0
2024,630105,L,L,11,FF,43,2,0.046511627906976744
2024,630105,L,L,11,SI,11,0,0.0
2024,630105,L,L,11,SL,6,1,0.16666666666666666
2024,630105,L,L,11,ST,4,1,0.25
2024,630105,L,L,11,SV,1,1,1.0
2024,630105,L,L,12,CH,1,1,1.0
2024,630105,L,L,12,CU,1,0,0.0
2024,630105,L,L,12,FC,2,1,0.5
2024,630105,L,L,12,FF,31,8,0.25806451612903225
2024,630105,L,L,12,SI,29,15,0.5172413793103449
2024,630105,L,L,12,SL,3,1,0.3333333333333333
2024,630105,L,L,12,ST,4,0,0.0
2024,630105,L,L,13,CH,1,1,1.0
2024,630105,L,L,13,CU,22,4,0.18181818181818182
2024,630105,L,L,13,FC,6,1,0.16666666666666666
2024,630105,L,L,13,FF,27,1,0.037037037037037035
2024,630105,L,L,13,FS,1,1,1.0
2024,630105,L,L,13,KC,8,0,0.0
2024,630105,L,L,13,SI,19,1,0.05263157894736842
2024,630105,L,L,13,SL,64,17,0.265625
2024,630105,L,L,13,ST,11,1,0.09090909090909091
2024,630105,L,L,13,SV,4,1,0.25
2024,630105,L,L,14,CH,7,5,0.7142857142857143
2024,630105,L,L,14,CU,3,1,0.3333333333333333
2024,630105,L,L,14,FF,1,1,1.0
2024,630105,L,L,14,KC,3,0,0.0
2024,630105,L,L,14,SI,7,5,0.7142857142857143
2024,630105,L,L,14,SL,2,1,0.5
2024,630105,L,L,14,ST,1,0,0.0
2024,630105,L,R,1,CH,5,3,0.6
2024,630105,L,R,1,CU,3,0,0.0
2024,630105,L,R,1,FC,10,6,0.6
2024,630105,L,R,1,FF,76,40,0.5263157894736842
2024,630105,L,R,1,FS,4,2,0.5
2024,630105,L,R,1,SC,1,0,0.0
2024,630105,L,R,1,SI,14,6,0.42857142857142855
2024,630105,L,R,1,SL,11,2,0.18181818181818182
2024,630105,L,R,1,ST,5,1,0.2
2024,630105,L,R,2,CH,4,3,0.75
2024,630105,L,R,2,CU,2,1,0.5
2024,630105,L,R,2,FA,1,0,0.0
2024,630105,L,R,2,FC,15,8,0.5333333333333333
2024,630105,L,R,2,FF,65,59,0.9076923076923077
2024,630105,L,R,2,FS,1,1,1.0
2024,630105,L,R,2,SI,13,9,0.6923076923076923
2024,630105,L,R,2,SL,5,4,0.8
2024,630105,L,R,2,ST,2,0,0.0
2024,630105,L,R,3,CH,1,1,1.0
2024,630105,L,R,3,CU,2,0,0.0
2024,630105,L,R,3,FC,10,5,0.5
2024,630105,L,R,3,FF,50,37,0.74
2024,630105,L,R,3,SI,14,4,0.2857142857142857
2024,630105,L,R,3,SL,2,0,0.0
2024,630105,L,R,4,CH,11,10,0.9090909090909091
2024,630105,L,R,4,CU,11,2,0.18181818181818182
2024,630105,L,R,4,FC,13,7,0.5384615384615384
2024,630105,L,R,4,FF,71,43,0.6056338028169014
2024,630105,L,R,4,FS,5,2,0.4
2024,630105,L,R,4,KC,2,1,0.5
2024,630105,L,R,4,SI,25,17,0.68
2024,630105,L,R,4,SL,8,5,0.625
2024,630105,L,R,4,ST,7,3,0.42857142857142855
2024,630105,L,R,5,CH,13,10,0.7692307692307693
2024,630105,L,R,5,CU,11,3,0.2727272727272727
2024,630105,L,R,5,FC,14,10,0.7142857142857143
2024,630105,L,R,5,FF,75,57,0.76
2024,630105,L,R,5,FS,4,4,1.0
2024,630105,L,R,5,KC,3,2,0.6666666666666666
2024,630105,L,R,5,SI,28,26,0.9285714285714286
2024,630105,L,R,5,SL,13,11,0.8461538461538461
2024,630105,L,R,5,ST,6,5,0.8333333333333334
2024,630105,L,R,6,CH,2,2,1.0
2024,630105,L,R,6,CU,3,1,0.3333333333333333
2024,630105,L,R,6,FC,14,14,1.0
2024,630105,L,R,6,FF,34,27,0.7941176470588235
2024,630105,L,R,6,FS,1,1,1.0
2024,630105,L,R,6,SI,16,11,0.6875
2024,630105,L,R,6,SL,7,5,0.7142857142857143
2024,630105,L,R,6,ST,1,1,1.0
2024,630105,L,R,7,CH,8,7,0.875
2024,630105,L,R,7,CU,8,3,0.375
2024,630105,L,R,7,FC,11,6,0.5454545454545454
2024,630105,L,R,7,FF,34,14,0.4117647058823529
2024,630105,L,R,7,FS,7,5,0.7142857142857143
2024,630105,L,R,7,KC,2,1,0.5
2024,630105,L,R,7,SI,11,5,0.45454545454545453
2024,630105,L,R,7,SL,8,5,0.625
2024,630105,L,R,7,ST,3,2,0.6666666666666666
2024,630105,L,R,7,SV,1,0,0.0
2024,630105,L,R,8,CH,16,15,0.9375
2024,630105,L,R,8,CU,13,7,0.5384615384615384
2024,630105,L,R,8,FC,7,5,0.7142857142857143
2024,630105,L,R,8,FF,47,27,0.574468085106383
2024,630105,L,R,8,FS,8,7,0.875
2024,630105,L,R,8,KC,7,3,0.42857142857142855
2024,630105,L,R,8,SI,16,14,0.875
2024,630105,L,R,8,SL,13,11,0.8461538461538461
2024,630105,L,R,8,ST,4,3,0.75
2024,630105,L,R,8,SV,1,0,0.0
2024,630105,L,R,9,CH,6,4,0.6666666666666666
2024,630105,L,R,9,CU,9,7,0.7777777777777778
2024,630105,L,R,9,FC,11,11,1.0
2024,630105,L,R,9,FF,33,18,0.5454545454545454
2024,630105,L,R,9,FS,1,0,0.0
2024,630105,L,R,9,KC,2,1,0.5
2024,630105,L,R,9,SI,13,8,0.6153846153846154
2024,630105,L,R,9,SL,13,11,0.8461538461538461
2024,630105,L,R,9,ST,11,5,0.45454545454545453
2024,630105,L,R,9,SV,1,1,1.0
2024,630105,L,R,11,CH,25,1,0.04
2024,630105,L,R,11,CU,19,4,0.21052631578947367
2024,630105,L,R,11,EP,1,0,0.0
2024,630105,L,R,11,FC,24,4,0.16666666666666666
2024,630105,L,R,11,FF,219,19,0.0867579908675799
2024,630105,L,R,11,FS,13,1,0.07692307692307693
2024,630105,L,R,11,KC,5,0,0.0
2024,630105,L,R,11,SI,31,2,0.06451612903225806
2024,630105,L,R,11,SL,13,2,0.15384615384615385
2024,630105,L,R,11,ST,13,2,0.15384615384615385
2024,630105,L,R,11,SV,1,0,0.0
2024,630105,L,R,12,CU,1,0,0.0
2024,630105,L,R,12,FA,1,0,0.0
2024,630105,L,R,12,FC,36,15,0.4166666666666667
2024,630105,L,R,12,FF,102,27,0.2647058823529412
2024,630105,L,R,12,SI,13,2,0.15384615384615385
2024,630105,L,R,12,SL,8,3,0.375
2024,630105,L,R,13,CH,55,20,0.36363636363636365
2024,630105,L,R,13,CU,30,7,0.23333333333333334
2024,630105,L,R,13,FC,11,4,0.36363636363636365
2024,630105,L,R,13,FF,35,0,0.0
2024,630105,L,R,13,FS,23,7,0.30434782608695654
2024,630105,L,R,13,KC,8,2,0.25
2024,630105,L,R,13,SC,1,0,0.0
2024,630105,L,R,13,SI,45,14,0.3111111111111111
2024,630105,L,R,13,SL,33,9,0.2727272727272727
2024,630105,L,R,13,ST,5,0,0.0
2024,630105,L,R,14,CH,33,8,0.24242424242424243
2024,630105,L,R,14,CU,37,14,0.3783783783783784
2024,630105,L,R,14,FC,29,15,0.5172413793103449
2024,630105,L,R,14,FF,49,14,0.2857142857142857
2024,630105,L,R,14,FS,12,5,0.4166666666666667
2024,630105,L,R,14,KC,9,3,0.3333333333333333
2024,630105,L,R,14,SC,1,0,0.0
2024,630105,L,R,14,SI,24,6,0.25
2024,630105,L,R,14,SL,39,23,0.5897435897435898
2024,630105,L,R,14,ST,16,6,0.375
2024,630105,L,R,14,SV,1,0,0.0
2024,640460,R,L,5,FC,1,1,1.0
2024,640460,R,L,14,CU,1,0,0.0
2024,640460,R,R,1,SI,1,1,1.0
2024,640460,R,R,4,SI,1,0,0.0
2024,640460,R,R,4,ST,1,0,0.0
2024,640460,R,R,14,ST,1,0,0.0
2024,640492,R,L,1,FC,1,1,1.0
2024,640492,R,L,1,FF,4,3,0.75
2024,640492,R,L,1,SI,1,1,1.0
2024,640492,R,L,2,CH,2,1,0.5
2024,640492,R,L,2,FC,1,1,1.0
2024,640492,R,L,2,FF,5,5,1.0
2024,640492,R,L,2,SI,1,1,1.0
2024,640492,R,L,3,FF,5,5,1.0
2024,640492,R,L,3,SL,1,1,1.0
2024,640492,R,L,4,FF,5,5,1.0
2024,640492,R,L,4,SL,2,1,0.5
2024,640492,R,L,5,CU,2,1,0.5
2024,640492,R,L,5,FC,1,1,1.0
2024,640492,R,L,5,FF,4,4,1.0
2024,640492,R,L,5,SI,6,4,0.6666666666666666
2024,640492,R,L,5,SL,2,2,1.0
2024,640492,R,L,6,FC,2,1,0.5
2024,640492,R,L,6,FF,5,4,0.8
2024,640492,R,L,6,FO,1,1,1.0
2024,640492,R,L,6,FS,1,1,1.0
2024,640492,R,L,6,KC,1,1,1.0
2024,640492,R,L,6,SL,1,1,1.0
2024,640492,R,L,6,ST,2,1,0.5
2024,640492,R,L,7,FF,2,2,1.0
2024,640492,R,L,7,SI,1,0,0.0
2024,640492,R,L,7,SL,1,1,1.0
2024,640492,R,L,8,CH,2,1,0.5
2024,640492,R,L,8,CU,1,1,1.0
2024,640492,R,L,8,FC,1,1,1.0
2024,640492,R,L,8,FF,2,1,0.5
2024,640492,R,L,8,FS,2,2,1.0
2024,640492,R,L,8,ST,1,0,0.0
2024,640492,R,L,9,CH,2,2,1.0
2024,640492,R,L,9,FF,1,1,1.0
2024,640492,R,L,9,KC,1,1,1.0
2024,640492,R,L,9,SL,1,1,1.0
2024,640492,R,L,9,ST,1,1,1.0
2024,640492,R,L,11,FC,1,0,0.0
2024,640492,R,L,11,FF,10,9,0.9
2024,640492,R,L,11,SI,1,1,1.0
2024,640492,R,L,11,SL,1,1,1.0
2024,640492,R,L,12,CH,6,2,0.3333333333333333
2024,640492,R,L,12,FF,10,4,0.4
2024,640492,R,L,12,FO,1,0,0.0
2024,640492,R,L,12,SI,1,0,0.0
2024,640492,R,L,12,SL,2,0,0.0
2024,640492,R,L,13,CH,12,7,0.5833333333333334
2024,640492,R,L,13,CU,3,2,0.6666666666666666
2024,640492,R,L,13,FC,4,2,0.5
2024,640492,R,L,13,FF,5,0,0.0
2024,640492,R,L,13,KC,1,1,1.0
2024,640492,R,L,13,SI,3,0,0.0
2024,640492,R,L,13,SL,7,4,0.5714285714285714
2024,640492,R,L,13,ST,1,1,1.0
2024,640492,R,L,14,CH,9,6,0.6666666666666666
2024,640492,R,L,14,FF,2,1,0.5
2024,640492,R,L,14,FS,3,1,0.3333333333333333
2024,640492,R,L,14,KC,1,1,1.0
2024,640492,R,L,14,SI,3,1,0.3333333333333333
2024,640492,R,L,14,SL,2,2,1.0
2024,640492,R,L,14,ST,1,0,0.0
2024,640492,R,R,1,FF,5,3,0.6
2024,640492,R,R,1,SI,2,1,0.5
2024,640492,R,R,2,FC,1,1,1.0
2024,640492,R,R,2,FF,6,6,1.0
2024,640492,R,R,2,SI,1,0,0.0
2024,640492,R,R,2,SL,2,1,0.5
2024,640492,R,R,3,FC,1,0,0.0
2024,640492,R,R,3,FF,3,2,0.6666666666666666
2024,640492,R,R,3,SI,1,0,0.0
2024,640492,R,R,3,SL,1,0,0.0
2024,640492,R,R,4,SI,1,1,1.0
2024,640492,R,R,4,SL,3,3,1.0
2024,640492,R,R,5,CH,1,1,1.0
2024,640492,R,R,5,CU,1,1,1.0
2024,640492,R,R,5,FF,5,4,0.8
2024,640492,R,R,5,SI,4,3,0.75
2024,640492,R,R,5,SL,2,2,1.0
2024,640492,R,R,6,FC,2,2,1.0
2024,640492,R,R,6,FF,5,2,0.4
2024,640492,R,R,6,SI,2,2,1.0
2024,640492,R,R,6,SL,1,1,1.0
2024,640492,R,R,6,ST,1,1,1.0
2024,640492,R,R,7,SI,1,0,0.0
2024,640492,R,R,7,SL,1,1,1.0
2024,640492,R,R,8,FF,2,1,0.5
2024,640492,R,R,8,FS,1,0,0.0
2024,640492,R,R,8,SI,1,1,1.0
2024,640492,R,R,8,SL,3,3,1.0
2024,640492,R,R,8,ST,1,1,1.0
2024,640492,R,R,9,FF,2,1,0.5
2024,640492,R,R,9,KC,1,0,0.0
2024,640492,R,R,9,SL,2,2,1.0
2024,640492,R,R,11,FC,1,0,0.0
2024,640492,R,R,11,FF,6,3,0.5
2024,640492,R,R,11,SI,2,0,0.0
2024,640492,R,R,11,SL,2,1,0.5
2024,640492,R,R,11,SV,1,1,1.0
2024,640492,R,R,12,FC,1,1,1.0
2024,640492,R,R,12,FF,12,6,0.5
2024,640492,R,R,13,CH,2,1,0.5
2024,640492,R,R,13,SI,6,5,0.8333333333333334
2024,640492,R,R,13,SL,1,1,1.0
2024,640492,R,R,14,CU,1,1,1.0
2024,640492,R,R,14,FC,1,1,1.0
2024,640492,R,R,14,FF,8,2,0.25
2024,640492,R,R,14,FS,1,0,0.0
2024,640492,R,R,14,SI,1,1,1.0
2024,640492,R,R,14,SL,21,6,0.2857142857142857
2024,640492,R,R,14,ST,5,3,0.6
2024,640492,R,R,14,SV,3,2,0.6666666666666666
2024,640902,R,L,2,CU,1,0,0.0
2024,640902,R,L,2,FF,1,1,1.0
2024,640902,R,L,3,FF,1,1,1.0
2024,640902,R,L,4,FF,2,1,0.5
2024,640902,R,L,4,SL,1,1,1.0
2024,640902,R,L,5,CH,1,1,1.0
2024,640902,R,L,5,CU,1,1,1.0
2024,640902,R,L,5,FF,1,1,1.0
2024,640902,R,L,6,CH,1,1,1.0
2024,640902,R,L,6,CU,1,0,0.0
2024,640902,R,L,6,FF,1,0,0.0
2024,640902,R,L,6,SI,1,1,1.0
2024,640902,R,L,6,SL,1,0,0.0
2024,640902,R,L,7,FF,1,1,1.0
2024,640902,R,L,7,SL,1,1,1.0
2024,640902,R,L,8,FF,2,0,0.0
2024,640902,R,L,8,FS,1,1,1.0
2024,640902,R,L,9,CH,1,1,1.0
2024,640902,R,L,9,FF,1,0,0.0
2024,640902,R,L,9,FS,1,1,1.0
2024,640902,R,L,11,FF,4,3,0.75
2024,640902,R,L,12,FF,4,2,0.5
2024,640902,R,L,13,CH,1,0,0.0
2024,640902,R,L,13,CU,1,0,0.0
2024,640902,R,L,13,FF,3,0,0.0
2024,640902,R,L,13,SI,1,0,0.0
2024,640902,R,L,13,SL,1,1,1.0
2024,640902,R,L,14,CH,3,1,0.3333333333333333
2024,640902,R,L,14,FF,1,0,0.0
2024,640902,R,L,14,FS,3,2,0.6666666666666666
2024,640902,R,R,1,CU,2,1,0.5
2024,640902,R,R,1,KN,1,0,0.0
2024,640902,R,R,1,SI,1,1,1.0
2024,640902,R,R,2,EP,1,1,1.0
2024,640902,R,R,2,FF,7,6,0.8571428571428571
2024,640902,R,R,2,SL,2,1,0.5
2024,640902,R,R,3,EP,1,0,0.0
2024,640902,R,R,3,FF,2,1,0.5
2024,640902,R,R,3,SL,1,0,0.0
2024,640902,R,R,4,CU,1,0,0.0
2024,640902,R,R,4,FF,3,2,0.6666666666666666
2024,640902,R,R,4,FS,1,1,1.0
2024,640902,R,R,4,SI,2,1,0.5
2024,640902,R,R,4,SL,1,0,0.0
2024,640902,R,R,5,CU,2,0,0.0
2024,640902,R,R,5,FF,4,4,1.0
2024,640902,R,R,5,SI,1,0,0.0
2024,640902,R,R,6,CU,1,1,1.0
2024,640902,R,R,6,FC,1,1,1.0
2024,640902,R,R,6,FF,7,4,0.5714285714285714
2024,640902,R,R,6,SI,2,0,0.0
2024,640902,R,R,6,SL,1,1,1.0
2024,640902,R,R,6,ST,1,1,1.0
2024,640902,R,R,7,FS,1,1,1.0
2024,640902,R,R,7,KN,1,1,1.0
2024,640902,R,R,7,SL,1,1,1.0
2024,640902,R,R,8,CU,2,1,0.5
2024,640902,R,R,8,FF,1,1,1.0
2024,640902,R,R,8,SI,1,0,0.0
2024,640902,R,R,8,SL,1,1,1.0
2024,640902,R,R,9,EP,1,1,1.0
2024,640902,R,R,9,FF,2,0,0.0
2024,640902,R,R,9,FS,1,0,0.0
2024,640902,R,R,9,SI,1,0,0.0
2024,640902,R,R,9,SL,3,2,0.6666666666666666
2024,640902,R,R,11,FF,8,2,0.25
2024,640902,R,R,11,KN,1,0,0.0
2024,640902,R,R,11,SI,5,5,1.0
2024,640902,R,R,12,FF,2,1,0.5
2024,640902,R,R,12,SL,1,1,1.0
2024,640902,R,R,13,CU,1,1,1.0
2024,640902,R,R,13,SI,2,0,0.0
2024,640902,R,R,14,CU,5,0,0.0
2024,640902,R,R,14,FA,1,0,0.0
2024,640902,R,R,14,FC,1,1,1.0
2024,640902,R,R,14,FF,7,0,0.0
2024,640902,R,R,14,FS,1,0,0.0
2024,640902,R,R,14,KN,1,1,1.0
2024,640902,R,R,14,SI,2,0,0.0
2024,640902,R,R,14,SL,14,3,0.21428571428571427
2024,640902,R,R,14,ST,2,0,0.0
2024,641313,R,L,1,FC,4,3,0.75
2024,641313,R,L,1,FF,8,4,0.5
2024,641313,R,L,1,SI,1,0,0.0
2024,641313,R,L,1,SL,2,1,0.5
2024,641313,R,L,2,CH,1,0,0.0
2024,641313,R,L,2,CU,2,1,0.5
2024,641313,R,L,2,FC,2,1,0.5
2024,641313,R,L,2,FF,11,10,0.9090909090909091
2024,641313,R,L,2,FS,1,1,1.0
2024,641313,R,L,2,SI,7,4,0.5714285714285714
2024,641313,R,L,2,SL,2,1,0.5
2024,641313,R,L,3,CH,2,0,0.0
2024,641313,R,L,3,CU,1,0,0.0
2024,641313,R,L,3,FF,5,3,0.6
2024,641313,R,L,3,FS,1,0,0.0
2024,641313,R,L,3,SI,5,4,0.8
2024,641313,R,L,3,ST,1,0,0.0
2024,641313,R,L,4,CH,1,0,0.0
2024,641313,R,L,4,CU,1,1,1.0
2024,641313,R,L,4,FC,2,1,0.5
2024,641313,R,L,4,FF,8,6,0.75
2024,641313,R,L,4,SI,1,1,1.0
2024,641313,R,L,4,SL,1,1,1.0
2024,641313,R,L,4,ST,2,2,1.0
2024,641313,R,L,5,CH,1,0,0.0
2024,641313,R,L,5,CU,1,1,1.0
2024,641313,R,L,5,FC,4,4,1.0
2024,641313,R,L,5,FF,14,14,1.0
2024,641313,R,L,5,FS,2,2,1.0
2024,641313,R,L,5,SI,4,4,1.0
2024,641313,R,L,5,ST,2,1,0.5
2024,641313,R,L,6,CH,5,5,1.0
2024,641313,R,L,6,CU,2,2,1.0
2024,641313,R,L,6,FF,6,5,0.8333333333333334
2024,641313,R,L,6,FS,1,1,1.0
2024,641313,R,L,6,KC,1,1,1.0
2024,641313,R,L,6,SI,3,2,0.6666666666666666
2024,641313,R,L,6,SV,1,0,0.0
2024,641313,R,L,7,CH,1,1,1.0
2024,641313,R,L,7,FC,5,4,0.8
2024,641313,R,L,7,FF,8,6,0.75
2024,641313,R,L,7,SI,4,2,0.5
2024,641313,R,L,7,SL,2,2,1.0
2024,641313,R,L,8,CH,8,8,1.0
2024,641313,R,L,8,CU,2,0,0.0
2024,641313,R,L,8,FC,2,2,1.0
2024,641313,R,L,8,FF,3,2,0.6666666666666666
2024,641313,R,L,8,FS,1,1,1.0
2024,641313,R,L,8,KC,1,1,1.0
2024,641313,R,L,8,SI,3,1,0.3333333333333333
2024,641313,R,L,8,SL,1,1,1.0
2024,641313,R,L,8,ST,1,1,1.0
2024,641313,R,L,9,CH,10,10,1.0
2024,641313,R,L,9,CU,2,2,1.0
2024,641313,R,L,9,FF,3,1,0.3333333333333333
2024,641313,R,L,9,KC,1,1,1.0
2024,641313,R,L,9,SI,3,3,1.0
2024,641313,R,L,9,SL,2,2,1.0
2024,641313,R,L,9,ST,1,1,1.0
2024,641313,R,L,11,CU,2,0,0.0
2024,641313,R,L,11,FC,3,0,0.0
2024,641313,R,L,11,FF,10,3,0.3
2024,641313,R,L,11,SI,2,1,0.5
2024,641313,R,L,11,SL,4,2,0.5
2024,641313,R,L,12,CH,13,3,0.23076923076923078
2024,641313,R,L,12,CU,3,0,0.0
2024,641313,R,L,12,FC,2,0,0.0
2024,641313,R,L,12,FF,22,2,0.09090909090909091
2024,641313,R,L,12,FS,3,0,0.0
2024,641313,R,L,12,SI,6,3,0.5
2024,641313,R,L,12,SL,1,0,0.0
2024,641313,R,L,13,CH,13,6,0.46153846153846156
2024,641313,R,L,13,CU,3,3,1.0
2024,641313,R,L,13,FC,9,6,0.6666666666666666
2024,641313,R,L,13,FF,5,3,0.6
2024,641313,R,L,13,FS,2,1,0.5
2024,641313,R,L,13,KC,2,0,0.0
2024,641313,R,L,13,SI,4,0,0.0
2024,641313,R,L,13,SL,13,11,0.8461538461538461
2024,641313,R,L,13,ST,4,1,0.25
2024,641313,R,L,14,CH,33,21,0.6363636363636364
2024,641313,R,L,14,CU,6,2,0.3333333333333333
2024,641313,R,L,14,FC,3,3,1.0
2024,641313,R,L,14,FF,4,1,0.25
2024,641313,R,L,14,FS,1,1,1.0
2024,641313,R,L,14,KC,1,0,0.0
2024,641313,R,L,14,SI,4,2,0.5
2024,641313,R,L,14,SL,4,3,0.75
2024,641313,R,L,14,ST,1,0,0.0
2024,641313,R,R,1,CH,1,1,1.0
2024,641313,R,R,1,FF,10,5,0.5
2024,641313,R,R,1,SI,9,6,0.6666666666666666
2024,641313,R,R,1,ST,2,0,0.0
2024,641313,R,R,2,FC,1,0,0.0
2024,641313,R,R,2,FF,18,11,0.6111111111111112
2024,641313,R,R,2,SI,7,4,0.5714285714285714
2024,641313,R,R,2,SL,2,0,0.0
2024,641313,R,R,2,ST,1,1,1.0
2024,641313,R,R,3,CH,1,1,1.0
2024,641313,R,R,3,FC,2,0,0.0
2024,641313,R,R,3,FF,19,12,0.631578947368421
2024,641313,R,R,3,SI,2,0,0.0
2024,641313,R,R,3,ST,2,2,1.0
2024,641313,R,R,4,CH,1,1,1.0
2024,641313,R,R,4,CU,1,1,1.0
2024,641313,R,R,4,FF,6,5,0.8333333333333334
2024,641313,R,R,4,SI,17,16,0.9411764705882353
2024,641313,R,R,4,SL,5,2,0.4
2024,641313,R,R,5,CH,1,1,1.0
2024,641313,R,R,5,CU,2,1,0.5
2024,641313,R,R,5,FC,2,2,1.0
2024,641313,R,R,5,FF,22,19,0.8636363636363636
2024,641313,R,R,5,SI,13,10,0.7692307692307693
2024,641313,R,R,5,SL,10,6,0.6
2024,641313,R,R,5,ST,4,4,1.0
2024,641313,R,R,6,CU,1,0,0.0
2024,641313,R,R,6,FC,2,2,1.0
2024,641313,R,R,6,FF,13,11,0.8461538461538461
2024,641313,R,R,6,KC,2,2,1.0
2024,641313,R,R,6,SI,8,3,0.375
2024,641313,R,R,6,SL,6,5,0.8333333333333334
2024,641313,R,R,6,ST,2,2,1.0
2024,641313,R,R,7,CH,4,3,0.75
2024,641313,R,R,7,FC,1,0,0.0
2024,641313,R,R,7,FF,4,4,1.0
2024,641313,R,R,7,FS,2,1,0.5
2024,641313,R,R,7,KN,1,0,0.0
2024,641313,R,R,7,SI,14,9,0.6428571428571429
2024,641313,R,R,7,SL,3,2,0.6666666666666666
2024,641313,R,R,8,CH,2,2,1.0
2024,641313,R,R,8,CU,3,3,1.0
2024,641313,R,R,8,FF,10,5,0.5
2024,641313,R,R,8,KC,1,1,1.0
2024,641313,R,R,8,SI,7,6,0.8571428571428571
2024,641313,R,R,8,SL,4,3,0.75
2024,641313,R,R,8,ST,3,1,0.3333333333333333
2024,641313,R,R,9,CH,3,3,1.0
2024,641313,R,R,9,CU,3,1,0.3333333333333333
2024,641313,R,R,9,FC,6,4,0.6666666666666666
2024,641313,R,R,9,FF,13,7,0.5384615384615384
2024,641313,R,R,9,FS,1,1,1.0
2024,641313,R,R,9,KC,3,2,0.6666666666666666
2024,641313,R,R,9,SI,7,2,0.2857142857142857
2024,641313,R,R,9,SL,20,17,0.85
2024,641313,R,R,9,ST,5,4,0.8
2024,641313,R,R,11,CH,1,1,1.0
2024,641313,R,R,11,FC,1,0,0.0
2024,641313,R,R,11,FF,10,1,0.1
2024,641313,R,R,11,KN,2,0,0.0
2024,641313,R,R,11,SI,16,4,0.25
2024,641313,R,R,11,SL,2,0,0.0
2024,641313,R,R,11,ST,1,0,0.0
2024,641313,R,R,12,CH,1,0,0.0
2024,641313,R,R,12,FC,4,2,0.5
2024,641313,R,R,12,FF,26,9,0.34615384615384615
2024,641313,R,R,12,SI,2,0,0.0
2024,641313,R,R,12,SL,7,2,0.2857142857142857
2024,641313,R,R,13,CH,5,3,0.6
2024,641313,R,R,13,CU,1,1,1.0
2024,641313,R,R,13,FC,1,0,0.0
2024,641313,R,R,13,FF,2,0,0.0
2024,641313,R,R,13,FS,2,0,0.0
2024,641313,R,R,13,KC,1,1,1.0
2024,641313,R,R,13,SI,27,10,0.37037037037037035
2024,641313,R,R,13,SL,5,2,0.4
2024,641313,R,R,13,ST,2,0,0.0
2024,641313,R,R,14,CH,3,2,0.6666666666666666
2024,641313,R,R,14,CU,9,3,0.3333333333333333
2024,641313,R,R,14,FC,25,10,0.4
2024,641313,R,R,14,FF,24,5,0.20833333333333334
2024,641313,R,R,14,FS,4,2,0.5
2024,641313,R,R,14,KC,7,2,0.2857142857142857
2024,641313,R,R,14,KN,4,3,0.75
2024,641313,R,R,14,SI,10,2,0.2
2024,641313,R,R,14,SL,68,33,0.4852941176470588
2024,641313,R,R,14,ST,30,14,0.4666666666666667
2024,641313,R,R,14,SV,3,1,0.3333333333333333
2024,641343,L,L,1,CU,1,1,1.0
2024,641343,L,L,1,FF,1,0,0.0
2024,641343,L,L,1,SI,3,0,0.0
2024,641343,L,L,1,SL,2,0,0.0
2024,641343,L,L,1,ST,1,0,0.0
2024,641343,L,L,2,FF,5,5,1.0
2024,641343,L,L,2,KC,1,1,1.0
2024,641343,L,L,2,SI,1,1,1.0
2024,641343,L,L,2,SL,1,1,1.0
2024,641343,L,L,3,FF,2,2,1.0
2024,641343,L,L,3,SI,1,1,1.0
2024,641343,L,L,3,ST,1,0,0.0
2024,641343,L,L,4,FC,1,0,0.0
2024,641343,L,L,4,FF,3,2,0.6666666666666666
2024,641343,L,L,4,SI,1,1,1.0
2024,641343,L,L,4,SL,1,0,0.0
2024,641343,L,L,5,CU,1,1,1.0
2024,641343,L,L,5,FC,2,2,1.0
2024,641343,L,L,5,FF,5,4,0.8
2024,641343,L,L,5,FS,1,1,1.0
2024,641343,L,L,5,KC,1,1,1.0
2024,641343,L,L,5,SI,4,4,1.0
2024,641343,L,L,6,FF,3,3,1.0
2024,641343,L,L,6,SI,1,1,1.0
2024,641343,L,L,6,SL,1,1,1.0
2024,641343,L,L,7,CU,1,1,1.0
2024,641343,L,L,7,FF,2,2,1.0
2024,641343,L,L,7,SI,5,1,0.2
2024,641343,L,L,7,SL,3,2,0.6666666666666666
2024,641343,L,L,7,ST,3,1,0.3333333333333333
2024,641343,L,L,8,FC,3,1,0.3333333333333333
2024,641343,L,L,8,FF,2,2,1.0
2024,641343,L,L,8,SI,2,1,0.5
2024,641343,L,L,8,SL,1,1,1.0
2024,641343,L,L,8,ST,1,1,1.0
2024,641343,L,L,9,FS,1,1,1.0
2024,641343,L,L,9,SI,5,3,0.6
2024,641343,L,L,9,SL,3,2,0.6666666666666666
2024,641343,L,L,11,FC,1,0,0.0
2024,641343,L,L,11,FF,5,1,0.2
2024,641343,L,L,11,SI,2,0,0.0
